"Date","Price","Open","High","Low","Vol.","Change %"
"11/14/2021","95.30","96.33","96.74","93.56","3.75M","-1.01%"
"11/07/2021","96.27","94.56","98.37","94.08","4.78M","2.28%"
"10/31/2021","94.12","95.38","97.35","93.25","3.48M","-1.31%"
"10/24/2021","95.37","99.09","101.24","93.35","6.06M","-3.69%"
"10/17/2021","99.02","97.70","101.87","96.96","3.97M","1.37%"
"10/10/2021","97.68","94.55","97.80","93.00","5.45M","3.91%"
"10/03/2021","94.00","94.99","96.00","93.20","4.58M","-1.03%"
"09/26/2021","94.98","95.00","95.54","92.69","5.37M","0.50%"
"09/19/2021","94.51","97.34","97.69","94.24","4.16M","-4.15%"
"09/12/2021","98.60","96.58","99.40","95.10","4.94M","2.86%"
"09/05/2021","95.86","95.59","98.66","95.50","4.05M","0.20%"
"08/29/2021","95.67","94.54","100.39","93.30","7.06M","1.78%"
"08/22/2021","94.00","95.09","95.99","92.16","6.15M","-1.15%"
"08/15/2021","95.09","93.67","96.80","92.50","5.43M","-0.23%"
"08/08/2021","95.31","96.43","97.14","94.81","4.66M","-0.86%"
"08/01/2021","96.14","98.25","98.25","95.21","5.41M","-0.77%"
"07/25/2021","96.89","93.50","98.35","93.35","7.37M","3.67%"
"07/18/2021","93.46","91.62","94.85","89.09","5.24M","0.89%"
"07/11/2021","92.64","94.00","94.96","91.95","3.22M","-2.09%"
"07/04/2021","94.62","93.49","95.26","92.51","3.72M","1.28%"
"06/27/2021","93.42","92.58","94.67","92.54","4.18M","0.92%"
"06/20/2021","92.57","94.27","95.73","91.04","6.99M","-1.35%"
"06/13/2021","93.84","103.55","103.70","93.00","8.41M","-9.88%"
"06/06/2021","104.13","104.79","108.99","103.08","8.21M","-0.30%"
"05/30/2021","104.44","109.61","110.67","104.04","5.49M","-4.70%"
"05/23/2021","109.59","108.84","111.49","107.50","5.83M","0.69%"
"05/16/2021","108.84","107.40","109.50","107.02","3.68M","1.10%"
"05/09/2021","107.66","109.87","111.27","105.90","2.35M","-1.69%"
"05/02/2021","109.51","110.63","113.49","106.25","6.04M","-0.50%"
"04/25/2021","110.06","111.31","114.99","109.63","3.53M","-1.11%"
"04/18/2021","111.29","114.15","117.49","110.70","5.14M","-2.54%"
"04/11/2021","114.19","112.24","116.00","112.24","3.53M","1.75%"
"04/04/2021","112.23","112.14","115.00","111.00","5.47M","-0.17%"
"03/28/2021","112.42","111.61","113.98","109.57","1.23M","1.22%"
"03/21/2021","111.06","116.17","117.99","110.57","4.71M","-4.41%"
"03/14/2021","116.18","115.83","118.85","115.31","3.72M","0.70%"
"03/07/2021","115.37","113.89","115.50","112.77","5.50M","1.31%"
"02/28/2021","113.88","114.03","116.57","112.76","5.20M","0.08%"
"02/21/2021","113.79","112.32","114.52","110.46","7.28M","1.51%"
"02/14/2021","112.10","112.40","114.96","111.00","8.71M","-0.17%"
"02/07/2021","112.29","110.88","113.50","110.07","3.56M","1.27%"
"01/31/2021","110.88","108.20","113.42","106.03","4.52M","2.93%"
"01/24/2021","107.72","114.99","114.99","104.08","2.71M","-5.34%"
"01/17/2021","113.80","110.44","114.02","108.01","2.31M","3.15%"
"01/10/2021","110.32","113.63","113.63","104.99","4.83M","-3.42%"
"01/03/2021","114.23","108.47","119.30","107.10","2.85M","6.62%"
"12/27/2020","107.14","104.10","108.99","103.05","2.92M","3.06%"
"12/20/2020","103.96","103.04","110.00","102.47","1.96M","-0.56%"
"12/13/2020","104.55","98.73","107.58","97.60","7.21M","6.21%"
"12/06/2020","98.44","99.37","99.70","97.28","5.67M","-1.08%"
"11/29/2020","99.51","98.81","99.87","95.02","6.30M","0.20%"
"11/22/2020","99.31","93.31","100.91","93.26","4.18M","4.96%"
"11/15/2020","94.62","93.99","96.99","91.27","2.78M","2.86%"
"11/08/2020","91.99","89.49","95.80","87.20","3.34M","4.53%"
"11/01/2020","88.00","85.00","90.05","84.78","2.04M","3.88%"
"10/25/2020","84.71","84.95","86.00","84.00","3.36M","0.18%"
"10/18/2020","84.56","84.00","86.50","83.22","3.52M","0.52%"
"10/11/2020","84.12","84.77","86.85","83.30","2.62M","-0.27%"
"10/04/2020","84.35","83.91","85.71","82.10","2.96M","0.81%"
"09/27/2020","83.67","82.90","85.40","82.16","4.02M","1.38%"
"09/20/2020","82.53","82.19","85.06","81.21","3.02M","-0.54%"
"09/13/2020","82.98","85.99","87.86","82.00","6.56M","-2.72%"
"09/06/2020","85.30","84.00","86.50","81.12","3.88M","2.62%"
"08/30/2020","83.12","87.09","88.12","82.76","4.19M","-4.25%"
"08/23/2020","86.81","88.10","89.64","85.15","2.76M","-1.45%"
"08/16/2020","88.09","90.80","91.92","85.54","4.96M","-2.92%"
"08/09/2020","90.74","95.26","97.16","89.00","2.70M","-4.79%"
"08/02/2020","95.31","91.12","95.80","89.42","2.49M","6.01%"
"07/26/2020","89.91","92.99","93.73","88.81","3.87M","-3.31%"
"07/19/2020","92.99","90.57","96.99","90.56","3.51M","2.69%"
"07/12/2020","90.55","90.00","91.45","87.55","3.21M","-0.12%"
"07/05/2020","90.66","89.77","91.08","86.62","2.48M","1.38%"
"06/28/2020","89.43","88.30","91.60","85.60","2.31M","1.79%"
"06/21/2020","87.86","90.83","90.83","85.11","3.04M","-3.52%"
"06/14/2020","91.07","85.16","91.70","84.60","6.33M","5.31%"
"06/07/2020","86.48","87.79","89.90","83.46","2.94M","-1.01%"
"05/31/2020","87.36","87.65","90.35","81.42","4.93M","-0.91%"
"05/24/2020","88.16","90.85","93.80","85.20","3.78M","-3.09%"
"05/17/2020","90.97","92.53","95.86","90.03","4.83M","-0.70%"
"05/10/2020","91.61","99.50","99.99","91.07","5.78M","-9.40%"
"05/03/2020","101.12","97.90","102.22","92.00","6.28M","1.77%"
"04/26/2020","99.36","98.82","99.90","96.79","3.89M","1.07%"
"04/19/2020","98.31","71.37","100.00","69.23","11.47M","35.81%"
"04/12/2020","72.39","74.07","82.27","66.07","4.27M","0.98%"
"04/05/2020","71.69","63.91","73.52","61.51","2.67M","12.93%"
"03/29/2020","63.48","65.21","65.50","59.00","3.80M","-0.75%"
"03/22/2020","63.96","68.63","69.91","54.01","4.70M","-6.76%"
"03/15/2020","68.60","84.00","84.00","58.93","4.54M","-19.76%"
"03/08/2020","85.49","81.61","87.52","80.50","6.55M","0.48%"
"03/01/2020","85.08","84.54","93.15","84.52","3.30M","0.96%"
"02/23/2020","84.27","93.00","93.64","79.78","3.83M","-10.09%"
"02/16/2020","93.73","97.66","97.82","90.06","4.94M","-2.43%"
"02/09/2020","96.06","88.88","99.12","87.01","3.22M","8.20%"
"02/02/2020","88.78","85.13","90.00","85.13","3.24M","4.55%"
"01/26/2020","84.92","78.97","85.30","78.32","2.19M","6.51%"
"01/19/2020","79.73","80.19","80.84","78.89","3.67M","-0.03%"
"01/12/2020","79.75","81.41","81.54","77.90","4.65M","-2.03%"
"01/05/2020","81.40","79.20","83.03","79.20","3.80M","2.26%"
"12/29/2019","79.60","78.62","80.49","78.49","792.97K","1.38%"
"12/22/2019","78.52","79.22","80.19","76.72","1.30M","-0.85%"
"12/15/2019","79.19","82.25","83.27","78.73","2.76M","-3.94%"
"12/08/2019","82.44","80.59","82.92","79.20","2.70M","2.23%"
"12/01/2019","80.64","83.01","83.68","79.00","4.07M","-3.00%"
"11/24/2019","83.13","82.06","83.50","81.10","3.37M","1.42%"
"11/17/2019","81.97","81.44","85.35","80.39","4.06M","0.90%"
"11/10/2019","81.24","81.65","82.50","79.00","4.82M","-0.76%"
"11/03/2019","81.86","82.24","83.34","79.14","3.41M","-0.35%"
"10/27/2019","82.15","79.38","83.24","79.17","3.88M","3.62%"
"10/20/2019","79.28","78.24","83.00","78.24","4.42M","1.33%"
"10/13/2019","78.24","74.99","79.97","74.98","4.30M","4.40%"
"10/06/2019","74.94","73.12","75.00","71.60","5.43M","2.63%"
"09/29/2019","73.02","70.00","73.29","69.70","8.21M","4.40%"
"09/22/2019","69.94","71.05","71.75","69.36","3.81M","-0.99%"
"09/15/2019","70.64","68.92","70.79","68.70","2.15M","2.50%"
"09/08/2019","68.92","66.70","70.08","65.73","4.62M","3.39%"
"09/01/2019","66.66","67.85","68.70","66.00","4.61M","-1.20%"
"08/25/2019","67.47","66.22","68.39","65.81","3.72M","2.24%"
"08/18/2019","65.99","65.15","66.39","65.00","5.37M","1.41%"
"08/11/2019","65.07","60.69","65.41","60.64","5.12M","7.36%"
"08/04/2019","60.61","59.21","60.79","58.19","6.52M","1.97%"
"07/28/2019","59.44","58.75","60.61","58.28","4.22M","1.00%"
"07/21/2019","58.85","55.01","58.90","55.01","4.22M","6.92%"
"07/14/2019","55.04","54.04","55.15","53.14","4.26M","1.96%"
"07/07/2019","53.98","54.01","54.34","53.42","5.04M","0.19%"
"06/30/2019","53.88","53.79","54.00","52.42","8.47M","-0.02%"
"06/23/2019","53.89","55.50","55.98","53.71","5.57M","-3.34%"
"06/16/2019","55.75","54.98","56.21","54.00","3.58M","1.38%"
"06/09/2019","54.99","51.80","55.49","51.50","3.10M","6.36%"
"06/02/2019","51.70","52.21","53.29","51.50","3.21M","-0.98%"
"05/26/2019","52.21","51.34","52.99","48.47","3.52M","1.69%"
"05/19/2019","51.34","50.50","52.99","49.07","6.95M","1.50%"
"05/12/2019","50.58","51.00","51.80","49.80","2.25M","-1.02%"
"05/05/2019","51.10","50.19","51.67","49.00","3.25M","1.93%"
"04/28/2019","50.13","49.70","51.68","48.50","1.88M","0.87%"
"04/21/2019","49.70","46.61","50.94","44.88","3.07M","6.63%"
"04/14/2019","46.61","45.75","47.19","45.50","389.29K","1.88%"
"04/07/2019","45.75","46.24","47.50","45.20","1.32M","-1.06%"
"03/31/2019","46.24","47.71","48.77","45.32","1.26M","-3.08%"
"03/24/2019","47.71","44.43","48.74","44.43","1.56M","4.17%"
"03/17/2019","45.80","47.75","48.40","44.49","1.76M","-4.10%"
"03/10/2019","47.76","47.42","48.99","45.13","1.60M","0.48%"
"03/03/2019","47.53","48.76","48.76","44.01","777.96K","-2.52%"
"02/24/2019","48.76","49.54","49.98","47.51","1.70M","-1.71%"
"02/17/2019","49.61","47.56","49.80","47.54","828.20K","3.48%"
"02/10/2019","47.94","49.00","50.03","46.82","1.29M","-2.16%"
"02/03/2019","49.00","47.88","49.38","47.51","1.34M","2.57%"
"01/27/2019","47.77","46.07","48.48","44.40","1.82M","3.69%"
