"Date","Price","Open","High","Low","Vol.","Change %"
"03/22/2020","9,750.66","9,205.58","9,824.58","9,205.58","154.69M","5.92%"
"03/19/2020","9,205.58","8,756.70","9,205.58","8,113.82","360.07M","5.13%"
"03/18/2020","8,756.70","9,201.65","9,323.59","8,756.70","118.92M","-4.84%"
"03/17/2020","9,201.65","9,428.94","9,428.94","9,160.64","141.36M","-2.41%"
"03/16/2020","9,428.94","10,148.34","10,148.34","9,285.56","178.46M","-7.09%"
"03/15/2020","10,148.34","11,194.12","11,194.12","10,148.34","152.72M","-9.34%"
"03/11/2020","11,194.12","11,199.96","11,399.21","11,192.68","153.67M","-0.05%"
"03/10/2020","11,199.96","10,983.48","11,199.96","10,983.48","203.40M","1.97%"
"03/09/2020","10,983.48","11,849.39","11,849.39","10,913.61","200.55M","-7.31%"
"03/08/2020","11,849.39","12,347.65","12,347.65","11,847.94","95.85M","-4.04%"
"03/05/2020","12,347.65","12,182.46","12,358.18","12,182.46","171.86M","1.36%"
"03/04/2020","12,182.46","12,419.52","12,475.68","12,181.93","97.43M","-1.91%"
"03/03/2020","12,419.52","12,289.87","12,488.97","12,289.87","147.54M","1.05%"
"03/02/2020","12,289.87","12,222.59","12,458.33","12,222.59","179.12M","0.55%"
"03/01/2020","12,222.59","13,008.94","13,008.94","12,210.82","121.41M","-6.04%"
"02/27/2020","13,008.94","13,200.66","13,255.64","13,008.94","207.49M","-1.45%"
"02/26/2020","13,200.66","13,328.26","13,328.26","13,190.14","129.67M","-0.96%"
"02/25/2020","13,328.26","13,441.86","13,442.48","13,326.41","123.62M","-0.85%"
"02/24/2020","13,441.86","13,688.05","13,688.05","13,441.28","123.62M","-1.80%"
"02/23/2020","13,688.05","13,720.65","13,763.24","13,688.05","55.67M","-0.24%"
"02/20/2020","13,720.65","13,694.99","13,741.07","13,693.43","111.98M","0.19%"
"02/19/2020","13,694.99","13,636.93","13,710.45","13,626.41","108.31M","0.43%"
"02/18/2020","13,636.93","13,800.25","13,803.82","13,636.93","88.51M","-1.18%"
"02/17/2020","13,800.25","13,737.40","13,806.12","13,734.67","62.04M","0.46%"
"02/16/2020","13,737.40","13,859.45","13,859.71","13,724.72","65.28M","-0.88%"
"02/13/2020","13,859.45","13,845.16","13,895.92","13,844.26","69.88M","0.10%"
"02/12/2020","13,845.16","14,009.32","14,009.40","13,840.94","62.47M","-1.17%"
"02/11/2020","14,009.32","13,979.36","14,052.93","13,979.36","60.57M","0.21%"
"02/10/2020","13,979.36","14,108.24","14,108.24","13,964.45","73.58M","-0.91%"
"02/09/2020","14,108.24","14,105.86","14,137.22","14,105.70","74.04M","0.02%"
"02/06/2020","14,105.86","13,987.16","14,121.54","13,987.16","112.78M","0.85%"
"02/05/2020","13,987.16","13,915.05","14,000.86","13,915.05","98.55M","0.52%"
"02/04/2020","13,915.05","13,878.33","13,970.67","13,878.33","78.89M","0.26%"
"02/03/2020","13,878.33","13,888.89","13,906.78","13,852.89","51.14M","-0.08%"
"02/02/2020","13,888.89","13,918.84","13,943.16","13,888.89","166.01M","-0.22%"
