"Date","Price","Open","High","Low","Vol.","Change %"
"03/07/2021","68.000","68.000","68.000","68.000","16.37K","0.00%"
"02/28/2021","68.000","68.000","68.000","68.000","5.16K","0.00%"
"02/21/2021","68.000","68.000","68.000","68.000","4.54K","0.00%"
"02/14/2021","68.000","68.000","68.000","68.000","2.01K","0.00%"
"02/07/2021","68.000","68.000","68.000","68.000","1.68K","0.00%"
"01/31/2021","68.000","68.000","68.000","68.000","1.97K","0.00%"
"01/24/2021","68.000","68.000","68.000","68.000","3.46K","0.00%"
"01/17/2021","68.000","68.000","68.000","68.000","2.47K","0.00%"
"01/10/2021","68.000","68.000","68.000","68.000","2.08K","0.00%"
"01/03/2021","68.000","68.000","68.000","68.000","2.10K","0.00%"
"12/27/2020","68.000","68.000","68.000","68.000","13.00K","0.00%"
"12/20/2020","68.000","68.000","68.000","68.000","18.30K","0.00%"
"12/13/2020","68.000","68.000","68.000","68.000","16.45K","0.00%"
"12/06/2020","68.000","68.000","68.000","67.990","24.10K","0.00%"
"11/29/2020","68.000","68.000","68.000","68.000","0.52K","0.00%"
"11/22/2020","68.000","68.000","68.000","68.000","100.52K","0.00%"
"11/15/2020","68.000","68.000","68.000","68.000","8.70K","0.00%"
"11/08/2020","68.000","68.000","68.000","68.000","6.12K","0.00%"
"11/01/2020","68.000","68.000","68.000","68.000","5.51K","0.00%"
"10/25/2020","68.000","68.000","68.000","68.000","9.86K","0.00%"
"10/18/2020","68.000","68.000","68.000","68.000","0.32K","0.00%"
"09/27/2020","68.000","69.000","69.000","68.000","57.53K","-1.45%"
"09/20/2020","69.000","69.000","69.000","69.000","37.50K","0.00%"
"09/13/2020","69.000","70.000","70.000","69.000","1.00K","-2.82%"
"08/30/2020","71.000","73.000","73.000","71.000","6.87K","-2.74%"
"08/16/2020","73.000","73.000","73.000","73.000","0.16K","0.00%"
"08/09/2020","73.000","73.000","73.000","73.000","0.17K","0.00%"
"08/02/2020","73.000","72.500","73.000","72.500","738.68K","0.00%"
"07/26/2020","73.000","73.000","73.000","73.000","1.00K","-1.35%"
"07/19/2020","74.000","74.000","74.000","74.000","0.50K","0.00%"
"07/12/2020","74.000","74.000","74.000","74.000","0.50K","0.00%"
"07/05/2020","74.000","74.000","74.000","74.000","0.50K","0.00%"
"06/28/2020","74.000","74.000","74.000","74.000","0.50K","0.00%"
