"Date","Price","Open","High","Low","Vol.","Change %"
"11/07/2021","11.800","12.180","12.350","11.650","15.99M","-2.96%"
"10/31/2021","12.160","12.420","12.580","11.900","7.15M","-1.30%"
"10/24/2021","12.320","12.390","12.790","11.920","11.76M","-2.53%"
"10/17/2021","12.640","12.960","13.160","12.460","6.99M","-2.02%"
"10/10/2021","12.900","12.910","13.400","12.790","11.87M","0.70%"
"10/03/2021","12.810","12.110","13.240","11.900","11.31M","5.69%"
"09/26/2021","12.120","11.370","12.440","11.270","25.52M","6.32%"
"09/19/2021","11.400","11.500","11.500","10.610","14.20M","-1.64%"
"09/12/2021","11.590","11.090","11.920","11.050","11.31M","4.89%"
"09/05/2021","11.050","11.150","11.260","10.900","17.25M","-0.99%"
"08/29/2021","11.160","11.100","11.250","10.900","13.92M","0.45%"
"08/22/2021","11.110","11.030","11.300","10.850","9.11M","1.18%"
"08/15/2021","10.980","11.210","11.390","10.640","24.91M","-3.26%"
"08/08/2021","11.350","11.810","11.880","11.270","5.95M","-3.90%"
"08/01/2021","11.810","11.700","12.140","11.520","13.02M","1.55%"
"07/25/2021","11.630","12.250","12.400","11.550","13.82M","-4.98%"
"07/18/2021","12.240","12.100","12.500","11.500","13.05M","1.32%"
"07/11/2021","12.080","11.820","12.380","11.760","12.93M","1.85%"
"07/04/2021","11.860","11.720","12.250","11.620","9.11M","0.94%"
"06/27/2021","11.750","11.670","12.000","11.500","16.64M","1.12%"
"06/20/2021","11.620","11.630","11.710","11.300","21.62M","-0.34%"
"06/13/2021","11.660","11.790","11.800","10.640","24.74M","-0.93%"
"06/06/2021","11.770","11.900","12.760","11.290","18.13M","-1.09%"
"05/30/2021","11.900","11.200","12.100","11.150","11.29M","5.87%"
"05/23/2021","11.240","11.110","11.250","10.620","11.54M","1.08%"
"05/16/2021","11.120","10.520","11.450","10.520","20.47M","5.70%"
"05/09/2021","10.520","10.420","10.700","10.390","13.91M","1.15%"
"05/02/2021","10.400","10.180","10.690","10.150","18.21M","2.16%"
"04/25/2021","10.180","9.840","10.290","9.700","34.41M","3.46%"
"04/18/2021","9.840","9.640","10.000","9.400","14.64M","2.82%"
"04/11/2021","9.570","9.690","9.850","9.200","14.44M","-0.62%"
"04/04/2021","9.630","8.980","10.300","8.980","18.25M","5.48%"
"03/28/2021","9.130","9.350","9.500","8.960","9.03M","-1.83%"
"03/21/2021","9.300","9.820","9.930","9.150","15.08M","-4.42%"
"03/14/2021","9.730","9.780","9.900","9.330","42.88M","0.10%"
"03/07/2021","9.720","10.680","10.680","9.460","22.59M","-9.50%"
"02/28/2021","10.740","10.640","10.900","9.250","13.82M","0.94%"
"02/21/2021","10.640","7.900","11.200","7.890","34.34M","33.17%"
"02/14/2021","7.990","8.220","8.220","7.800","12.88M","-1.84%"
"02/07/2021","8.140","8.750","8.920","8.040","12.38M","-6.76%"
"01/31/2021","8.730","8.030","9.060","7.850","15.74M","8.85%"
"01/24/2021","8.020","8.220","8.560","7.760","14.42M","-1.84%"
"01/17/2021","8.170","9.360","9.360","8.020","12.13M","-12.71%"
"01/10/2021","9.360","9.500","9.650","9.030","9.50M","-1.58%"
"01/03/2021","9.510","9.730","9.920","9.000","18.36M","-2.26%"
"12/27/2020","9.730","9.490","10.050","9.000","11.45M","2.53%"
"12/20/2020","9.490","8.950","9.550","8.390","14.54M","4.75%"
"12/13/2020","9.060","8.910","10.310","8.750","26.06M","2.72%"
"12/06/2020","8.820","9.100","9.160","8.410","12.25M","-2.33%"
"11/29/2020","9.030","8.690","9.080","8.080","26.08M","4.39%"
"11/22/2020","8.650","7.570","9.300","7.570","27.20M","14.72%"
"11/15/2020","7.540","6.880","7.700","6.850","29.42M","9.91%"
"11/08/2020","6.860","5.110","7.090","5.110","67.34M","36.65%"
"11/01/2020","5.020","5.010","5.280","4.110","36.53M","0.60%"
"10/25/2020","4.990","6.170","6.220","4.870","21.32M","-18.99%"
"10/18/2020","6.160","6.410","6.500","6.010","23.46M","-3.75%"
"10/11/2020","6.400","6.410","7.150","6.250","16.61M","-0.16%"
"10/04/2020","6.410","6.220","6.480","6.040","10.92M","2.56%"
"09/27/2020","6.250","6.220","6.560","6.060","24.93M","0.97%"
"09/20/2020","6.190","6.040","6.400","5.550","31.64M","2.48%"
"09/13/2020","6.040","6.720","6.800","6.000","18.79M","-8.62%"
"09/06/2020","6.610","7.150","7.180","6.510","27.88M","-5.44%"
"08/30/2020","6.990","7.360","7.600","6.850","23.54M","-4.25%"
"08/23/2020","7.300","7.550","7.620","7.100","12.93M","-2.93%"
"08/16/2020","7.520","7.700","7.990","7.500","13.34M","-1.83%"
"08/09/2020","7.660","7.380","7.890","7.110","13.50M","4.50%"
"08/02/2020","7.330","7.850","7.870","7.100","25.73M","-5.66%"
"07/26/2020","7.770","8.900","8.980","7.680","22.01M","-12.10%"
"07/19/2020","8.840","9.100","9.430","8.600","10.53M","-2.54%"
"07/12/2020","9.070","10.010","10.300","9.050","15.81M","-9.66%"
"07/05/2020","10.040","10.850","11.250","9.700","16.75M","-5.90%"
"06/28/2020","10.670","11.230","11.340","10.330","10.43M","-4.13%"
"06/21/2020","11.130","10.750","11.470","10.500","11.64M","3.73%"
"06/14/2020","10.730","10.330","10.840","10.100","37.22M","1.90%"
"06/07/2020","10.530","10.960","11.810","10.050","18.55M","-4.45%"
"05/31/2020","11.020","9.240","11.070","8.770","25.26M","20.31%"
"05/24/2020","9.160","9.700","9.980","8.900","15.96M","-5.57%"
"05/17/2020","9.700","9.870","10.280","9.540","8.99M","-0.51%"
"05/10/2020","9.750","10.510","10.620","9.520","6.97M","-6.79%"
"05/03/2020","10.460","9.530","10.750","9.100","7.73M","9.19%"
"04/26/2020","9.580","9.740","10.460","9.510","23.75M","-0.10%"
"04/19/2020","9.590","10.100","10.250","9.500","19.31M","-5.98%"
"04/12/2020","10.200","9.430","10.920","9.220","24.67M","9.21%"
"04/05/2020","9.340","9.200","9.910","8.970","7.87M","3.32%"
"03/29/2020","9.040","8.460","9.400","8.030","16.54M","7.49%"
"03/22/2020","8.410","9.520","9.530","7.300","34.56M","-13.21%"
"03/15/2020","9.690","15.400","15.400","9.510","25.36M","-37.44%"
"03/08/2020","15.490","17.400","17.980","14.050","15.85M","-13.61%"
"03/01/2020","17.930","19.010","19.720","17.460","17.68M","-5.08%"
"02/23/2020","18.890","20.650","21.140","17.010","21.25M","-10.43%"
"02/16/2020","21.090","21.010","21.840","20.710","6.48M","0.38%"
"02/09/2020","21.010","21.000","21.700","20.000","17.75M","0.05%"
"02/02/2020","21.000","21.300","21.650","20.900","14.20M","-1.32%"
"01/26/2020","21.280","21.550","21.850","20.740","10.17M","-2.70%"
"01/19/2020","21.870","21.120","22.300","20.670","10.08M","2.97%"
"01/12/2020","21.240","20.950","21.460","20.360","11.04M","2.02%"
"01/05/2020","20.820","19.730","20.960","19.380","15.59M","4.94%"
"12/29/2019","19.840","19.310","20.560","19.000","3.12M","2.11%"
"12/22/2019","19.430","19.140","19.850","19.110","2.23M","1.78%"
"12/15/2019","19.090","19.060","20.470","18.900","29.63M","0.32%"
"12/08/2019","19.030","18.540","19.280","18.410","8.64M","3.42%"
"12/01/2019","18.400","18.540","19.300","18.240","10.66M","-1.55%"
"11/24/2019","18.690","18.650","19.300","18.210","7.54M","0.43%"
"11/17/2019","18.610","19.150","19.430","18.170","6.70M","-2.00%"
"11/10/2019","18.990","19.290","19.680","18.560","14.40M","-0.94%"
"11/03/2019","19.170","19.840","19.880","19.100","6.85M","-2.89%"
"10/27/2019","19.740","18.200","20.540","18.200","18.05M","9.42%"
"10/20/2019","18.040","17.440","18.800","16.020","13.94M","3.44%"
"10/13/2019","17.440","17.880","18.050","17.000","8.15M","-2.19%"
"10/06/2019","17.830","17.100","18.200","16.550","8.93M","3.30%"
"09/29/2019","17.260","16.460","17.490","16.010","9.60M","4.99%"
"09/22/2019","16.440","16.770","17.450","16.000","5.83M","-1.91%"
"09/15/2019","16.760","16.020","16.880","15.750","9.27M","4.62%"
"09/08/2019","16.020","16.800","16.970","15.710","4.46M","-3.73%"
"09/01/2019","16.640","15.000","17.000","14.810","9.26M","10.93%"
"08/25/2019","15.000","14.880","15.290","14.480","13.10M","0.60%"
"08/18/2019","14.910","14.820","16.040","14.600","14.24M","0.07%"
"08/11/2019","14.900","15.470","15.470","14.010","10.15M","-3.87%"
"08/04/2019","15.500","15.230","15.550","14.720","6.19M","1.17%"
"07/28/2019","15.320","15.320","16.050","14.600","10.53M","-1.35%"
"07/21/2019","15.530","16.170","16.300","15.020","7.13M","-4.25%"
"07/14/2019","16.220","16.180","17.600","16.010","7.29M","-0.37%"
"07/07/2019","16.280","16.420","16.950","15.990","15.38M","-1.51%"
"06/30/2019","16.530","16.760","16.790","16.260","9.33M","-0.36%"
"06/23/2019","16.590","16.880","17.000","16.090","9.81M","-1.72%"
"06/16/2019","16.880","16.370","17.000","16.140","9.86M","3.24%"
"06/09/2019","16.350","16.580","17.210","16.210","18.90M","-1.80%"
"06/02/2019","16.650","17.100","17.660","16.510","12.59M","-3.48%"
"05/26/2019","17.250","16.210","17.720","15.910","20.63M","7.14%"
"05/19/2019","16.100","15.400","16.590","15.380","11.26M","4.55%"
"05/12/2019","15.400","15.740","16.000","15.190","24.52M","-2.90%"
"05/05/2019","15.860","17.450","17.450","15.800","20.10M","-9.73%"
"04/28/2019","17.570","17.500","17.830","16.990","18.82M","-0.23%"
"04/21/2019","17.610","19.080","19.300","17.360","24.05M","-7.70%"
"04/14/2019","19.080","18.010","19.250","18.010","18.14M","5.82%"
"04/07/2019","18.030","16.980","18.560","16.620","36.24M","6.81%"
"03/31/2019","16.880","15.160","17.400","15.130","25.50M","11.49%"
"03/24/2019","15.140","14.830","15.500","14.830","23.88M","2.30%"
"03/17/2019","14.800","15.150","16.000","14.550","24.71M","-1.53%"
"03/10/2019","15.030","14.950","15.500","14.540","25.60M","0.94%"
"03/03/2019","14.890","15.800","15.950","14.810","16.05M","-5.94%"
"02/24/2019","15.830","15.020","16.100","14.940","22.37M","6.10%"
"02/17/2019","14.920","14.210","15.200","13.820","9.44M","4.48%"
"02/10/2019","14.280","14.280","14.540","13.700","13.35M","0.71%"
"02/03/2019","14.180","13.900","14.540","13.900","20.53M","2.24%"
"01/27/2019","13.870","13.880","14.190","13.600","56.24M","-0.36%"
"01/20/2019","13.920","14.090","14.220","13.200","23.99M","0.07%"
"01/13/2019","13.910","16.000","16.010","13.850","21.91M","-12.84%"
"01/06/2019","15.960","15.150","16.410","15.150","11.54M","4.45%"
"12/30/2018","15.280","14.550","15.530","14.340","3.54M","5.38%"
"12/23/2018","14.500","15.140","15.150","14.280","6.28M","-4.54%"
"12/16/2018","15.190","13.850","15.480","13.330","15.67M","10.71%"
"12/09/2018","13.720","14.960","14.990","13.610","17.51M","-8.23%"
"12/02/2018","14.950","15.030","15.760","14.720","41.48M","-0.93%"
"11/25/2018","15.090","14.460","15.260","12.780","25.82M","5.52%"
"11/18/2018","14.300","15.170","15.560","13.750","21.30M","-6.60%"
"11/11/2018","15.310","16.800","17.600","15.220","27.42M","-9.14%"
"11/04/2018","16.850","17.130","20.000","16.190","47.25M","-1.40%"
"10/28/2018","17.090","18.010","18.670","16.270","20.05M","-5.06%"
"10/21/2018","18.000","19.340","19.620","17.050","14.40M","-7.46%"
"10/14/2018","19.450","18.280","19.910","18.100","9.43M","6.23%"
"10/07/2018","18.310","18.140","18.650","17.450","12.44M","1.16%"
"09/30/2018","18.100","19.080","19.250","17.980","9.44M","-4.69%"
"09/23/2018","18.990","18.800","19.180","18.250","13.52M","1.44%"
"09/16/2018","18.720","19.700","19.950","18.420","12.24M","-5.17%"
"09/09/2018","19.740","18.150","19.950","18.100","13.01M","9.00%"
"09/02/2018","18.110","19.340","19.440","17.600","10.58M","-6.50%"
"08/26/2018","19.370","19.740","20.210","19.000","16.39M","-1.53%"
"08/19/2018","19.670","19.500","20.200","19.070","18.01M","0.56%"
"08/12/2018","19.560","19.900","20.280","19.000","10.00M","-1.71%"
"08/05/2018","19.900","20.450","20.740","19.720","22.93M","-2.36%"
"07/29/2018","20.380","20.040","20.750","19.510","24.68M","0.64%"
"07/22/2018","20.250","19.740","21.480","18.620","28.36M","2.84%"
"07/15/2018","19.690","19.410","19.800","18.620","11.24M","1.65%"
"07/08/2018","19.370","19.730","19.860","19.120","17.91M","-1.12%"
"07/01/2018","19.590","17.670","19.860","16.880","13.58M","11.50%"
"06/24/2018","17.570","17.000","17.850","16.530","15.58M","4.46%"
"06/17/2018","16.820","16.680","16.890","16.110","22.28M","0.84%"
"06/10/2018","16.680","16.270","17.570","16.270","29.76M","3.15%"
"06/03/2018","16.170","14.830","16.740","14.550","34.51M","8.45%"
"05/27/2018","14.910","15.000","15.610","14.600","137.84M","-2.42%"
"05/20/2018","15.280","13.980","15.390","13.660","28.72M","9.85%"
"05/13/2018","13.910","14.570","14.770","13.600","31.21M","-4.33%"
"05/06/2018","14.540","15.080","15.160","14.210","22.21M","-3.77%"
"04/29/2018","15.110","14.390","15.310","14.220","37.93M","4.64%"
"04/22/2018","14.440","15.160","15.590","14.030","46.18M","-4.75%"
"04/15/2018","15.160","14.920","15.640","14.770","30.72M","1.68%"
"04/08/2018","14.910","15.110","15.200","14.470","21.62M","-1.32%"
"04/01/2018","15.110","13.320","15.150","12.650","15.45M","13.95%"
"03/25/2018","13.260","13.610","13.610","13.060","10.88M","-1.41%"
"03/18/2018","13.450","13.270","14.060","12.940","25.18M","2.52%"
"03/11/2018","13.120","14.980","15.060","12.960","55.22M","-11.29%"
"03/04/2018","14.790","15.380","15.400","14.410","23.31M","-5.74%"
"02/25/2018","15.690","16.050","16.220","14.920","32.31M","-3.27%"
"02/18/2018","16.220","15.890","16.300","15.600","11.39M","2.59%"
"02/11/2018","15.810","15.490","15.880","15.100","28.59M","2.26%"
"02/04/2018","15.460","15.930","16.470","14.950","22.76M","-4.86%"
"01/28/2018","16.250","16.990","16.990","16.210","16.21M","-4.02%"
"01/21/2018","16.930","17.090","17.120","16.450","12.69M","0.12%"
"01/14/2018","16.910","17.070","17.160","16.760","11.32M","0.36%"
"01/07/2018","16.850","17.420","17.550","16.570","22.02M","-3.05%"
"12/31/2017","17.380","16.480","17.510","16.020","22.67M","6.04%"
"12/24/2017","16.390","16.050","16.450","15.460","12.29M","1.55%"
"12/17/2017","16.140","16.320","16.490","15.880","24.01M","-1.34%"
"12/10/2017","16.360","16.610","16.800","15.770","29.93M","-1.68%"
"12/03/2017","16.640","16.960","17.070","16.330","42.53M","-1.89%"
"11/26/2017","16.960","18.070","18.290","16.760","38.88M","-6.66%"
"11/19/2017","18.170","18.350","18.950","18.140","12.88M","-0.87%"
"11/12/2017","18.330","18.490","18.640","18.100","21.09M","0.71%"
"11/05/2017","18.200","19.960","20.650","18.050","35.50M","-7.89%"
"10/29/2017","19.760","19.840","20.490","19.350","23.97M","0.66%"
"10/22/2017","19.630","24.450","24.450","18.360","62.56M","-17.69%"
"10/15/2017","23.850","25.710","25.770","23.530","32.71M","-7.20%"
"10/08/2017","25.700","27.250","27.390","25.630","23.23M","-4.89%"
"10/01/2017","27.020","29.150","29.850","26.840","41.15M","-8.44%"
"09/24/2017","29.510","28.810","29.750","28.680","24.14M","2.82%"
"09/17/2017","28.700","28.500","28.840","28.230","18.36M","1.16%"
"09/10/2017","28.370","27.400","28.470","27.400","19.12M","2.64%"
"09/03/2017","27.640","27.400","27.660","27.100","14.25M","0.84%"
"08/27/2017","27.410","27.700","27.700","27.000","17.76M","-0.29%"
"08/20/2017","27.490","26.030","27.640","26.030","10.95M","5.69%"
"08/13/2017","26.010","26.280","26.350","25.910","24.31M","-0.15%"
"08/06/2017","26.050","26.530","26.880","25.910","21.55M","-1.70%"
"07/30/2017","26.500","27.000","27.700","26.350","48.50M","-2.97%"
"07/23/2017","27.310","27.590","28.460","26.550","36.70M","-0.98%"
"07/16/2017","27.580","27.890","28.340","27.530","9.66M","-1.11%"
"07/09/2017","27.890","26.760","28.200","26.120","28.72M","4.81%"
"07/02/2017","26.610","27.320","27.640","26.040","15.29M","-2.28%"
"06/25/2017","27.230","28.120","29.190","27.060","14.52M","-4.05%"
"06/18/2017","28.380","28.900","29.250","27.690","12.79M","-1.11%"
"06/11/2017","28.700","29.240","29.740","28.510","17.38M","-0.24%"
"06/04/2017","28.770","30.440","31.240","28.670","14.44M","-5.49%"
"05/28/2017","30.440","31.110","31.730","29.460","11.22M","-1.96%"
"05/21/2017","31.050","31.040","31.930","30.250","9.94M","0.19%"
"05/14/2017","30.990","31.750","31.800","30.350","19.18M","-1.62%"
"05/07/2017","31.500","31.170","32.500","31.130","8.46M","0.00%"
"04/30/2017","31.500","31.370","31.750","30.790","12.38M","-0.19%"
"04/23/2017","31.560","30.910","32.190","30.900","15.32M","2.70%"
"04/16/2017","30.730","29.800","30.930","29.510","8.80M","2.23%"
"04/09/2017","30.060","30.950","31.030","29.800","3.96M","-2.88%"
"04/02/2017","30.950","30.850","31.440","29.910","11.42M","0.36%"
"03/26/2017","30.840","29.890","32.320","29.590","16.46M","2.73%"
"03/19/2017","30.020","29.040","30.860","29.040","18.20M","3.37%"
"03/12/2017","29.040","27.400","29.230","26.610","20.75M","6.41%"
"03/05/2017","27.290","27.130","28.060","26.750","15.97M","0.07%"
"02/26/2017","27.270","26.540","27.700","26.090","17.51M","1.15%"
"02/19/2017","26.960","27.510","28.500","26.850","14.12M","-3.09%"
"02/12/2017","27.820","28.630","28.970","27.640","18.96M","-3.07%"
"02/05/2017","28.700","29.980","30.430","27.950","16.61M","-4.24%"
"01/29/2017","29.970","30.500","30.750","29.820","34.34M","-1.74%"
"01/22/2017","30.500","29.330","30.770","29.330","18.69M","1.13%"
"01/15/2017","30.160","32.000","32.270","29.100","11.48M","-5.25%"
"01/08/2017","31.830","32.700","33.700","31.710","8.05M","-4.67%"
"01/01/2017","33.390","33.340","33.940","32.500","7.63M","0.03%"
