"Date","Price","Open","High","Low","Vol.","Change %"
"04/22/2018","64.05","64.67","65.12","61.43","2.85M","-1.62%"
"04/15/2018","65.11","64.20","66.01","63.45","5.08M","0.85%"
"04/08/2018","64.56","65.07","65.16","62.79","2.20M","-0.78%"
"04/01/2018","65.07","60.27","66.02","59.35","3.68M","8.88%"
"03/25/2018","59.76","59.90","61.80","58.45","1.40M","-1.98%"
"03/18/2018","60.97","60.93","62.03","59.45","7.60M","-0.17%"
"03/11/2018","61.07","63.23","66.01","59.91","1.41M","-1.73%"
"03/04/2018","62.15","61.80","63.35","61.13","793.20K","-1.25%"
"02/25/2018","62.93","66.02","66.02","61.38","3.89M","-1.53%"
"02/18/2018","63.91","63.64","66.01","61.85","2.55M","0.62%"
"02/11/2018","63.52","62.76","64.20","61.33","2.74M","2.65%"
"02/04/2018","61.88","62.45","64.19","59.42","930.44K","-4.90%"
"01/28/2018","65.07","62.98","66.01","61.32","2.44M","3.32%"
"01/21/2018","62.98","61.11","65.25","60.78","2.24M","3.03%"
"01/14/2018","61.13","61.85","64.20","60.26","1.51M","-2.27%"
"01/07/2018","62.55","65.16","67.07","60.89","1.34M","-3.02%"
"12/31/2017","64.49","60.83","65.16","60.83","1.28M","1.02%"
"12/24/2017","63.84","59.90","64.32","59.90","522.19K","3.25%"
"12/17/2017","61.83","63.18","63.61","59.02","2.77M","1.33%"
"12/10/2017","61.02","59.41","65.16","58.98","2.88M","0.79%"
"12/03/2017","60.54","58.30","61.10","54.71","2.51M","4.07%"
"11/26/2017","58.17","58.72","61.51","55.57","1.46M","-3.39%"
"11/19/2017","60.21","61.60","63.99","57.59","1.13M","-1.66%"
"11/12/2017","61.23","62.74","63.62","57.99","1.94M","-2.19%"
"11/05/2017","62.60","65.63","66.41","59.90","1.33M","-5.11%"
"10/29/2017","65.97","61.32","67.06","61.32","764.01K","7.41%"
"10/22/2017","61.42","59.89","63.62","59.41","1.66M","2.77%"
"10/15/2017","59.76","56.99","62.63","55.16","3.00M","4.82%"
"10/08/2017","57.01","58.49","59.12","56.33","1.52M","-2.55%"
"10/01/2017","58.51","59.31","60.10","58.08","1.07M","-0.42%"
