"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2018","23.93","22.90","24.25","22.70","3.51M","3.50%"
"06/03/2018","23.12","23.82","23.95","22.80","2.34M","-2.57%"
"05/27/2018","23.73","24.20","24.66","23.51","3.01M","-1.66%"
"05/20/2018","24.13","24.35","24.35","23.05","1.49M","-0.17%"
"05/13/2018","24.17","24.77","24.89","23.80","859.47K","-2.38%"
"05/06/2018","24.76","26.24","26.24","24.49","1.22M","-6.03%"
"04/29/2018","26.35","26.85","27.62","25.95","3.75M","-1.46%"
"04/22/2018","26.74","26.53","27.68","26.00","2.72M","0.75%"
"04/15/2018","26.54","28.20","28.85","25.65","2.81M","-5.42%"
"04/08/2018","28.06","27.51","28.20","27.40","2.67M","1.30%"
"04/01/2018","27.70","26.35","28.20","26.09","1.84M","6.05%"
"03/25/2018","26.12","26.76","27.48","25.69","913.74K","-2.50%"
"03/18/2018","26.79","27.55","28.08","26.57","2.88M","-2.76%"
"03/11/2018","27.55","27.35","27.89","26.71","4.74M","1.62%"
"03/04/2018","27.11","27.02","27.49","26.13","1.75M","-0.62%"
"02/25/2018","27.28","25.80","27.51","25.27","3.44M","5.78%"
"02/18/2018","25.79","24.78","26.68","24.40","2.73M","4.08%"
"02/11/2018","24.78","23.15","24.95","22.76","13.15M","7.04%"
"02/04/2018","23.15","24.50","24.51","22.50","4.32M","-6.80%"
"01/28/2018","24.84","25.11","25.40","24.60","1.91M","-0.88%"
"01/21/2018","25.06","25.30","25.49","24.99","2.64M","-0.75%"
"01/14/2018","25.25","25.38","25.99","24.49","3.89M","-0.51%"
"01/07/2018","25.38","26.29","26.50","25.28","6.27M","-3.46%"
"12/31/2017","26.29","24.50","26.40","24.26","3.50M","7.04%"
"12/24/2017","24.56","24.60","25.20","24.22","3.43M","-0.12%"
"12/17/2017","24.59","25.41","26.20","24.20","2.70M","-4.73%"
"12/10/2017","25.81","26.43","26.70","25.12","2.69M","-2.42%"
"12/03/2017","26.45","26.60","27.29","25.47","2.80M","-1.45%"
"11/26/2017","26.84","28.99","28.99","26.70","1.98M","-5.02%"
"11/19/2017","28.26","28.27","28.91","27.60","2.13M","1.25%"
"11/12/2017","27.91","29.20","29.20","27.20","1.83M","-4.25%"
"11/05/2017","29.15","30.04","30.15","28.87","3.47M","-3.16%"
"10/29/2017","30.10","30.25","30.85","30.00","2.03M","0.30%"
"10/22/2017","30.01","30.65","31.93","29.99","2.51M","-2.09%"
"10/15/2017","30.65","30.86","31.25","30.05","1.44M","-0.65%"
"10/08/2017","30.85","31.63","32.00","30.75","833.89K","-2.93%"
"10/01/2017","31.78","31.45","32.91","30.53","1.41M","3.05%"
"09/24/2017","30.84","31.40","31.70","30.49","3.93M","-1.75%"
"09/17/2017","31.39","32.40","32.58","31.17","2.89M","-3.15%"
"09/10/2017","32.41","32.77","33.96","31.50","2.69M","-1.28%"
"09/03/2017","32.83","33.35","33.50","32.30","1.25M","-1.74%"
"08/27/2017","33.41","33.50","33.52","32.95","6.20M","0.75%"
"08/20/2017","33.16","33.37","33.71","33.01","2.05M","-0.27%"
"08/13/2017","33.25","32.10","33.50","31.94","4.44M","4.53%"
"08/06/2017","31.81","31.94","32.40","31.50","2.54M","-0.41%"
"07/30/2017","31.94","30.32","32.00","30.32","3.28M","5.34%"
"07/23/2017","30.32","31.44","32.16","29.95","1.11M","-4.47%"
"07/16/2017","31.74","31.96","32.00","31.04","888.62K","0.89%"
"07/09/2017","31.46","30.00","31.84","29.10","6.65M","5.39%"
"07/02/2017","29.85","28.25","30.00","28.17","3.91M","5.66%"
"06/25/2017","28.25","28.02","28.49","27.00","1.23M","0.82%"
"06/18/2017","28.02","28.27","28.40","27.39","1.89M","1.01%"
"06/11/2017","27.74","28.26","28.81","27.39","3.84M","-1.14%"
"06/04/2017","28.06","28.42","28.69","27.80","5.28M","0.11%"
"05/28/2017","28.03","28.34","28.89","27.43","4.21M","-0.74%"
"05/21/2017","28.24","27.99","28.55","27.54","3.21M","2.06%"
"05/14/2017","27.67","29.00","29.49","27.00","4.43M","-3.76%"
"05/07/2017","28.75","27.22","29.30","26.94","4.26M","6.32%"
"04/30/2017","27.04","26.89","27.30","26.17","3.46M","2.46%"
"04/23/2017","26.39","26.30","26.89","25.00","2.23M","0.65%"
"04/16/2017","26.22","25.87","26.33","25.34","5.20M","2.78%"
"04/09/2017","25.51","25.55","26.00","25.44","1.40M","-1.28%"
"04/02/2017","25.84","26.20","26.93","25.22","6.42M","-1.49%"
"03/26/2017","26.23","25.72","27.23","25.52","4.55M","1.98%"
"03/19/2017","25.72","24.90","25.85","24.50","7.37M","2.63%"
"03/12/2017","25.06","24.32","25.44","23.42","5.32M","4.59%"
"03/05/2017","23.96","24.30","24.98","23.20","2.82M","-0.58%"
"02/26/2017","24.10","26.37","26.90","23.86","7.03M","-8.61%"
"02/19/2017","26.37","26.99","28.98","25.95","5.29M","-1.31%"
"02/12/2017","26.72","28.00","28.48","26.25","3.95M","-3.71%"
"02/05/2017","27.75","29.24","29.74","27.40","3.15M","-4.64%"
"01/29/2017","29.10","29.25","30.22","28.84","2.58M","-0.44%"
"01/22/2017","29.23","26.99","30.00","26.52","3.34M","6.95%"
"01/15/2017","27.33","28.24","28.38","26.77","5.85M","-3.73%"
"01/08/2017","28.39","26.63","28.60","25.61","5.24M","6.61%"
"01/01/2017","26.63","27.36","27.50","26.27","1.71M","-2.67%"
"12/25/2016","27.36","27.08","28.00","26.74","2.68M","1.03%"
"12/18/2016","27.08","28.12","28.59","26.06","7.80M","-3.77%"
"12/11/2016","28.14","29.11","29.27","27.73","4.26M","-3.00%"
"12/04/2016","29.01","29.99","29.99","28.60","3.70M","-1.73%"
"11/27/2016","29.52","30.20","30.49","29.21","3.92M","-2.09%"
"11/20/2016","30.15","29.50","30.50","28.50","1.93M","3.75%"
"11/13/2016","29.06","31.62","33.32","28.32","10.91M","-7.80%"
"11/06/2016","31.52","35.00","37.13","3.00","5.23M","-8.53%"
